text,label
not to mention the fact that we paid extra just to fly jetblue thinking it was the most reliable...,0
we even went to the airport and were on the phone for hrs and no help at all. everyone said different things.,0
people kept saying it was due to weather but there were flights going directly to boston even after our flight.,0
i understand but everyone said different things and there was a flight out late flightr that night but only one of us got to take it,0
"disappointed that my flight back to boston from pr was cancelled flightled,rebooked 4 the next day,delayed that one too, and no compensation",0
"she claimed that she did, but i was not happy with the way i was treated.",0
"ripped my suitcase. i then was yelled at with attitude from geraldine, your employee at the baggage center.worst airline",0
"shout out to the crew on flight 89 headed back to the big apple, they kept my glass half full the whole flight!",0
"that makes sense. it sucks, though, because now i will be stuck in the airport for 5 hours and late flight to my meeting.",0
the gate agent said our original plane got deicing fluid in the engine that created a short so they took the plane out of service,0
6 hour delay. supposed to land at 9pm now it is 3am. still not boarding.,0
i hope your system was not hacked because someone elses passport info was on my reservation amp i could not get my boarding pass,0
"honestly i am glad you did not cancelled flight the flight, just that i will be driving home at 34 am now.",0
bag just delivered and items have been stolen. at first look my kate spade bag and bottle of spiced rum! wtf!!,0
"i am disappointed my flight was cancelled flighted, mostly because i was excited to listen to the song i am blue while flying on jetblue.",0
"flight delayed 3x! and still not taking off on time, amp greeting me at my seat yes it is gum amp garbage",0
bag is supposedly here in boston,0
i do not know no one would tell me where they were coming from i would guess so as that is where we had all the changes to flights,0
i get sunday due to weather and ok monday they are busy but this is crazy,0
supervisor humiliated us and was uncompromising. we were completely blindsided!,0
offered to pay for tix at the airport because we were never told that our reservation did not go through. was told i could pay 2275 pp.,0
right now completely pissed off,0
"i have had no shampoo, no winter coat no deodorant no flatiron and the rest if my stuff since sat",0
my sil bought tix for us to nyc. we were told at the gate that her cc was declined. supervisor accused us of illegal activity.,0
dispatcher keeps yelling and hung up on me!,0
now when i call it is still at the warehouse and might be going out tonight,0
they could not do it sun then it was supposed to be mon after 6pm then today from 11 to 3 then from 6 to 8,0
flight from dca to bos has no heat,0
unfortunately that is not an available option with our current system. sorry guys. that is a certain fix it plz.,0
"received horrible customer service at lax on 211. reservation cancelled flighted without notification, despite having confirmation number.",0
"flight was cancelled flighted. do i need to file a claim for the 50 credit i am entitled to per yr bill of rights, or will it just be issued?",0
"why not just take her info in the beginning and if cut off, call back? we do that in my medical practice. we are frequent flyers",0
are there issues with the mobile boarding passes? my app keeps crashing when i try accessing. thanks!,0
"well, your new baggage fees, fare structures and reduced legroom has turned you into every other hated carrier in the us. congrats",0
"yes, well they are operating outside of your terminal and targeting vulnerable passengers. no better than thieves.",0
that is not an option for us. so how can we help each other fix this? i would have made the change earlier if given accurate info.,0
"well, now saying our flight is going to be cancelled flighted amp that by not changing earlier, we missed our chance to get out tomorrow. 12",0
tell your employees that!,0
"even responded quicker via twitter when they ... still on hold, hoping no one books the flight...",0
ah yes. put the bags on the floor instead of the overhead bin so no one trips.,0
where exactly can i leave a note,0
"guys, really bad . someone better call my wife back to get this handled. 2033823312 while she waits on hold...",0
my wife on the phone asking to switch flight times. in mid switch gets disconnected. now cancelled flightled! no new time! no call back,0
they tried to have us towed. do you think i will be flying out of your terminal again? risk of 75 fine from corrupt police official,0
ticket issued whilst delivering your customers.,0
